from,to,value,type,lng1,lat1,lng2,lat2
日照,徐州,0.75,move_out,119.50718,35.420225,117.188107,34.271553
日照,苏州,0.58,move_out,119.50718,35.420225,120.619907,31.317987
日照,西安,0.56,move_out,119.50718,35.420225,108.953098,34.2778
日照,新乡,0.43,move_out,119.50718,35.420225,113.91269,35.307258
日照,连云港,4.2,move_in,119.50718,35.420225,119.173872,34.601549
日照,徐州,1.01,move_in,119.50718,35.420225,117.188107,34.271553
日照,邯郸,1,move_in,119.50718,35.420225,114.482694,36.609308
日照,北京,0.96,move_in,119.50718,35.420225,116.395645,39.929986
日照,上海,0.65,move_in,119.50718,35.420225,121.487899,31.249162
日照,盐城,0.58,move_in,119.50718,35.420225,120.148872,33.379862
日照,安阳,0.57,move_in,119.50718,35.420225,114.351807,36.110267
日照,宿迁,0.54,move_in,119.50718,35.420225,118.296893,33.95205
日照,郑州,0.52,move_in,119.50718,35.420225,113.649644,34.75661
日照,南京,0.48,move_in,119.50718,35.420225,118.778074,32.057236
东营,北京,5.02,move_out,118.583926,37.487121,116.395645,39.929986
东营,天津,2.23,move_out,118.583926,37.487121,117.210813,39.14393
东营,沧州,1.27,move_out,118.583926,37.487121,116.863806,38.297615
东营,上海,0.55,move_out,118.583926,37.487121,121.487899,31.249162
东营,石家庄,0.48,move_out,118.583926,37.487121,114.522082,38.048958
东营,保定,0.45,move_out,118.583926,37.487121,115.49481,38.886565
东营,濮阳,0.36,move_out,118.583926,37.487121,115.026627,35.753298
东营,廊坊,0.35,move_out,118.583926,37.487121,116.703602,39.518611
东营,大连,0.29,move_out,118.583926,37.487121,121.593478,38.94871
东营,南京,0.27,move_out,118.583926,37.487121,118.778074,32.057236
东营,北京,1.97,move_in,118.583926,37.487121,116.395645,39.929986
东营,天津,1.22,move_in,118.583926,37.487121,117.210813,39.14393
东营,沧州,1.15,move_in,118.583926,37.487121,116.863806,38.297615
东营,保定,0.69,move_in,118.583926,37.487121,115.49481,38.886565
东营,濮阳,0.68,move_in,118.583926,37.487121,115.026627,35.753298
东营,徐州,0.49,move_in,118.583926,37.487121,117.188107,34.271553
东营,上海,0.45,move_in,118.583926,37.487121,121.487899,31.249162
东营,石家庄,0.45,move_in,118.583926,37.487121,114.522082,38.048958
东营,连云港,0.41,move_in,118.583926,37.487121,119.173872,34.601549
东营,大连,0.41,move_in,118.583926,37.487121,121.593478,38.94871
威海,北京,10.77,move_out,122.093958,37.528787,116.395645,39.929986
威海,天津,2.95,move_out,122.093958,37.528787,117.210813,39.14393
威海,大连,2.01,move_out,122.093958,37.528787,121.593478,38.94871
威海,上海,2,move_out,122.093958,37.528787,121.487899,31.249162
威海,郑州,1.77,move_out,122.093958,37.528787,113.649644,34.75661
威海,石家庄,1.26,move_out,122.093958,37.528787,114.522082,38.048958
威海,南京,1.24,move_out,122.093958,37.528787,118.778074,32.057236
威海,哈尔滨,0.93,move_out,122.093958,37.528787,126.657717,45.773225
威海,太原,0.91,move_out,122.093958,37.528787,112.550864,37.890277
威海,沧州,0.76,move_out,122.093958,37.528787,116.863806,38.297615
威海,北京,3.48,move_in,122.093958,37.528787,116.395645,39.929986
威海,大连,1.67,move_in,122.093958,37.528787,121.593478,38.94871
威海,郑州,0.96,move_in,122.093958,37.528787,113.649644,34.75661
威海,周口,0.92,move_in,122.093958,37.528787,114.654102,33.623741
威海,天津,0.91,move_in,122.093958,37.528787,117.210813,39.14393
威海,武汉,0.81,move_in,122.093958,37.528787,114.3162,30.581084
威海,上海,0.81,move_in,122.093958,37.528787,121.487899,31.249162
威海,哈尔滨,0.7,move_in,122.093958,37.528787,126.657717,45.773225
威海,沧州,0.69,move_in,122.093958,37.528787,116.863806,38.297615
威海,石家庄,0.67,move_in,122.093958,37.528787,114.522082,38.048958
太原,北京,5.85,move_out,112.550864,37.890277,116.395645,39.929986
太原,石家庄,2.08,move_out,112.550864,37.890277,114.522082,38.048958
太原,西安,1.7,move_out,112.550864,37.890277,108.953098,34.2778
太原,天津,1.57,move_out,112.550864,37.890277,117.210813,39.14393
太原,保定,0.74,move_out,112.550864,37.890277,115.49481,38.886565
太原,上海,0.73,move_out,112.550864,37.890277,121.487899,31.249162
太原,榆林,0.73,move_out,112.550864,37.890277,109.745926,38.279439
太原,郑州,0.57,move_out,112.550864,37.890277,113.649644,34.75661
太原,安阳,0.52,move_out,112.550864,37.890277,114.351807,36.110267
太原,呼和浩特,0.45,move_out,112.550864,37.890277,111.660351,40.828319
太原,北京,1.77,move_in,112.550864,37.890277,116.395645,39.929986
太原,西安,1.11,move_in,112.550864,37.890277,108.953098,34.2778
太原,石家庄,1.05,move_in,112.550864,37.890277,114.522082,38.048958
太原,天津,0.73,move_in,112.550864,37.890277,117.210813,39.14393
太原,安阳,0.7,move_in,112.550864,37.890277,114.351807,36.110267
太原,保定,0.69,move_in,112.550864,37.890277,115.49481,38.886565
太原,邯郸,0.61,move_in,112.550864,37.890277,114.482694,36.609308
太原,邢台,0.43,move_in,112.550864,37.890277,114.520487,37.069531
太原,榆林,0.42,move_in,112.550864,37.890277,109.745926,38.279439
太原,青岛,0.33,move_in,112.550864,37.890277,120.384428,36.105215
文山,百色,6.5,move_out,104.089112,23.401781,106.631821,23.901512
文山,南宁,2.05,move_out,104.089112,23.401781,108.297234,22.806493
文山,东莞,1.88,move_out,104.089112,23.401781,113.763434,23.043024
文山,广州,1.54,move_out,104.089112,23.401781,113.30765,23.120049
文山,深圳,1.4,move_out,104.089112,23.401781,114.025974,22.546054
文山,佛山,1.05,move_out,104.089112,23.401781,113.134026,23.035095
文山,重庆,0.7,move_out,104.089112,23.401781,106.530635,29.544606
文山,江门,0.62,move_out,104.089112,23.401781,113.078125,22.575117
文山,中山,0.59,move_out,104.089112,23.401781,113.42206,22.545178
文山,成都,0.46,move_out,104.089112,23.401781,104.067923,30.679943
文山,百色,9.13,move_in,104.089112,23.401781,106.631821,23.901512
文山,南宁,1.94,move_in,104.089112,23.401781,108.297234,22.806493
文山,玉林,1.17,move_in,104.089112,23.401781,110.151676,22.643974
文山,东莞,1.15,move_in,104.089112,23.401781,113.763434,23.043024
文山,茂名,1.12,move_in,104.089112,23.401781,110.931245,21.668226
文山,北海,1.01,move_in,104.089112,23.401781,109.122628,21.472718
文山,广州,0.9,move_in,104.089112,23.401781,113.30765,23.120049
文山,重庆,0.71,move_in,104.089112,23.401781,106.530635,29.544606
文山,深圳,0.64,move_in,104.089112,23.401781,114.025974,22.546054
文山,佛山,0.62,move_in,104.089112,23.401781,113.134026,23.035095
温州,上海,8.74,move_out,120.690635,28.002838,121.487899,31.249162
温州,宁德,4.68,move_out,120.690635,28.002838,119.542082,26.656527
温州,苏州,2.23,move_out,120.690635,28.002838,120.619907,31.317987
温州,福州,1.67,move_out,120.690635,28.002838,119.330221,26.047125
温州,南京,1.21,move_out,120.690635,28.002838,118.778074,32.057236
温州,深圳,1.19,move_out,120.690635,28.002838,114.025974,22.546054
温州,广州,1.19,move_out,120.690635,28.002838,113.30765,23.120049
温州,上饶,1.09,move_out,120.690635,28.002838,117.955464,28.457623
温州,泉州,0.87,move_out,120.690635,28.002838,118.600362,24.901652
温州,武汉,0.83,move_out,120.690635,28.002838,114.3162,30.581084
温州,宁德,4.99,move_in,120.690635,28.002838,119.542082,26.656527
温州,上饶,4.39,move_in,120.690635,28.002838,117.955464,28.457623
温州,黄冈,2.75,move_in,120.690635,28.002838,114.906618,30.446109
温州,上海,2.59,move_in,120.690635,28.002838,121.487899,31.249162
温州,九江,2.54,move_in,120.690635,28.002838,115.999848,29.71964
温州,宜春,1.66,move_in,120.690635,28.002838,114.400039,27.81113
温州,抚州,1.52,move_in,120.690635,28.002838,116.360919,27.954545
温州,福州,1.52,move_in,120.690635,28.002838,119.330221,26.047125
温州,阜阳,1.37,move_in,120.690635,28.002838,115.820932,32.901211
温州,黄石,1.32,move_in,120.690635,28.002838,115.050683,30.216127
杭州,上海,13.21,move_out,120.219375,30.259244,121.487899,31.249162
杭州,苏州,3.4,move_out,120.219375,30.259244,120.619907,31.317987
杭州,南京,2.45,move_out,120.219375,30.259244,118.778074,32.057236
杭州,北京,1.91,move_out,120.219375,30.259244,116.395645,39.929986
杭州,无锡,1.14,move_out,120.219375,30.259244,120.305456,31.570037
杭州,武汉,1.02,move_out,120.219375,30.259244,114.3162,30.581084
杭州,上饶,1.01,move_out,120.219375,30.259244,117.955464,28.457623
杭州,合肥,1,move_out,120.219375,30.259244,117.282699,31.866942
杭州,黄山,0.8,move_out,120.219375,30.259244,118.29357,29.734435
杭州,宣城,0.78,move_out,120.219375,30.259244,118.752096,30.951642
杭州,上海,4.83,move_in,120.219375,30.259244,121.487899,31.249162
杭州,上饶,3.26,move_in,120.219375,30.259244,117.955464,28.457623
杭州,苏州,2.06,move_in,120.219375,30.259244,120.619907,31.317987
杭州,黄山,1.92,move_in,120.219375,30.259244,118.29357,29.734435
杭州,安庆,1.45,move_in,120.219375,30.259244,117.058739,30.537898
杭州,宣城,1.39,move_in,120.219375,30.259244,118.752096,30.951642
杭州,阜阳,1.29,move_in,120.219375,30.259244,115.820932,32.901211
杭州,信阳,1.28,move_in,120.219375,30.259244,114.085491,32.128582
杭州,南京,1.21,move_in,120.219375,30.259244,118.778074,32.057236
杭州,六安,1.13,move_in,120.219375,30.259244,116.505253,31.755558
宁波,上海,16.83,move_out,121.579006,29.885259,121.487899,31.249162
宁波,苏州,3.37,move_out,121.579006,29.885259,120.619907,31.317987
宁波,南京,1.76,move_out,121.579006,29.885259,118.778074,32.057236
宁波,无锡,1.04,move_out,121.579006,29.885259,120.305456,31.570037
宁波,合肥,0.95,move_out,121.579006,29.885259,117.282699,31.866942
宁波,阜阳,0.83,move_out,121.579006,29.885259,115.820932,32.901211
宁波,北京,0.78,move_out,121.579006,29.885259,116.395645,39.929986
宁波,上饶,0.78,move_out,121.579006,29.885259,117.955464,28.457623
宁波,武汉,0.68,move_out,121.579006,29.885259,114.3162,30.581084
宁波,常州,0.58,move_out,121.579006,29.885259,119.981861,31.771397
宁波,上海,5.11,move_in,121.579006,29.885259,121.487899,31.249162
宁波,上饶,2.77,move_in,121.579006,29.885259,117.955464,28.457623
宁波,阜阳,2.73,move_in,121.579006,29.885259,115.820932,32.901211
宁波,苏州,1.8,move_in,121.579006,29.885259,120.619907,31.317987
宁波,宿州,1.76,move_in,121.579006,29.885259,116.988692,33.636772
宁波,亳州,1.74,move_in,121.579006,29.885259,115.787928,33.871211
宁波,安庆,1.63,move_in,121.579006,29.885259,117.058739,30.537898
宁波,商丘,1.39,move_in,121.579006,29.885259,115.641886,34.438589
宁波,滁州,1.11,move_in,121.579006,29.885259,118.32457,32.317351
宁波,蚌埠,1.06,move_in,121.579006,29.885259,117.35708,32.929499
中卫,白银,3.78,move_out,105.196754,37.521124,104.171241,36.546682
中卫,西安,3.68,move_out,105.196754,37.521124,108.953098,34.2778
中卫,兰州,3.62,move_out,105.196754,37.521124,103.823305,36.064226
中卫,阿拉善,2.38,move_out,105.196754,37.521124,105.695683,38.843075
中卫,榆林,1.16,move_out,105.196754,37.521124,109.745926,38.279439
中卫,平凉,1,move_out,105.196754,37.521124,106.688911,35.55011
中卫,咸阳,0.73,move_out,105.196754,37.521124,108.707509,34.345373
中卫,北京,0.66,move_out,105.196754,37.521124,116.395645,39.929986
中卫,宝鸡,0.55,move_out,105.196754,37.521124,107.170645,34.364081
中卫,武威,0.48,move_out,105.196754,37.521124,102.640147,37.933172
中卫,白银,5.95,move_in,105.196754,37.521124,104.171241,36.546682
中卫,阿拉善,3.26,move_in,105.196754,37.521124,105.695683,38.843075
中卫,兰州,2.41,move_in,105.196754,37.521124,103.823305,36.064226
中卫,西安,1.86,move_in,105.196754,37.521124,108.953098,34.2778
中卫,武威,1.44,move_in,105.196754,37.521124,102.640147,37.933172
中卫,海西,1.42,move_in,105.196754,37.521124,97.342625,37.373799
中卫,平凉,1.34,move_in,105.196754,37.521124,106.688911,35.55011
中卫,榆林,1.23,move_in,105.196754,37.521124,109.745926,38.279439
中卫,酒泉,0.78,move_in,105.196754,37.521124,98.508415,39.741474
中卫,西宁,0.77,move_in,105.196754,37.521124,101.767921,36.640739
临夏,海东,5.42,move_out,103.215249,35.598514,102.085207,36.51761
临夏,西宁,5.03,move_out,103.215249,35.598514,101.767921,36.640739
临夏,西安,1.26,move_out,103.215249,35.598514,108.953098,34.2778
临夏,黄南,1.06,move_out,103.215249,35.598514,102.0076,35.522852
临夏,海西,0.44,move_out,103.215249,35.598514,97.342625,37.373799
临夏,海南州,0.43,move_out,103.215249,35.598514,100.624066,36.284364
临夏,银川,0.43,move_out,103.215249,35.598514,106.206479,38.502621
临夏,成都,0.42,move_out,103.215249,35.598514,104.067923,30.679943
临夏,阿坝,0.41,move_out,103.215249,35.598514,102.228565,31.905763
临夏,拉萨,0.26,move_out,103.215249,35.598514,91.111891,29.662557
临夏,西宁,9.04,move_in,103.215249,35.598514,101.767921,36.640739
临夏,海东,7.31,move_in,103.215249,35.598514,102.085207,36.51761
临夏,西安,1.53,move_in,103.215249,35.598514,108.953098,34.2778
临夏,海西,1.32,move_in,103.215249,35.598514,97.342625,37.373799
临夏,黄南,0.76,move_in,103.215249,35.598514,102.0076,35.522852
临夏,银川,0.74,move_in,103.215249,35.598514,106.206479,38.502621
临夏,海南州,0.56,move_in,103.215249,35.598514,100.624066,36.284364
临夏,北京,0.54,move_in,103.215249,35.598514,116.395645,39.929986
临夏,成都,0.54,move_in,103.215249,35.598514,104.067923,30.679943
临夏,阿坝,0.43,move_in,103.215249,35.598514,102.228565,31.905763
辽源,沈阳,7.23,move_out,125.133686,42.923303,123.432791,41.808645
辽源,北京,3.84,move_out,125.133686,42.923303,116.395645,39.929986
辽源,铁岭,3.73,move_out,125.133686,42.923303,123.85485,42.299757
辽源,大连,2.76,move_out,125.133686,42.923303,121.593478,38.94871
辽源,抚顺,2.08,move_out,125.133686,42.923303,123.92982,41.877304
辽源,天津,1.94,move_out,125.133686,42.923303,117.210813,39.14393
辽源,哈尔滨,1.45,move_out,125.133686,42.923303,126.657717,45.773225
辽源,通辽,0.71,move_out,125.133686,42.923303,122.260363,43.633756
辽源,鞍山,0.7,move_out,125.133686,42.923303,123.007763,41.118744
辽源,丹东,0.69,move_out,125.133686,42.923303,124.338543,40.129023
辽源,铁岭,6.24,move_in,125.133686,42.923303,123.85485,42.299757
辽源,沈阳,4.98,move_in,125.133686,42.923303,123.432791,41.808645
辽源,北京,2.84,move_in,125.133686,42.923303,116.395645,39.929986
辽源,抚顺,2.67,move_in,125.133686,42.923303,123.92982,41.877304
辽源,大连,2.53,move_in,125.133686,42.923303,121.593478,38.94871
辽源,营口,1.47,move_in,125.133686,42.923303,122.233391,40.668651
辽源,丹东,1.29,move_in,125.133686,42.923303,124.338543,40.129023
辽源,哈尔滨,1.13,move_in,125.133686,42.923303,126.657717,45.773225
辽源,鞍山,1,move_in,125.133686,42.923303,123.007763,41.118744
辽源,天津,0.96,move_in,125.133686,42.923303,117.210813,39.14393
抚顺,北京,4.23,move_out,123.92982,41.877304,116.395645,39.929986
抚顺,通化,1.93,move_out,123.92982,41.877304,125.94265,41.736397
抚顺,天津,1.71,move_out,123.92982,41.877304,117.210813,39.14393
抚顺,长春,1.43,move_out,123.92982,41.877304,125.313642,43.898338
抚顺,吉林,0.71,move_out,123.92982,41.877304,126.564544,43.871988
抚顺,辽源,0.7,move_out,123.92982,41.877304,125.133686,42.923303
抚顺,哈尔滨,0.69,move_out,123.92982,41.877304,126.657717,45.773225
抚顺,秦皇岛,0.65,move_out,123.92982,41.877304,119.604368,39.945462
抚顺,深圳,0.46,move_out,123.92982,41.877304,114.025974,22.546054
抚顺,通辽,0.44,move_out,123.92982,41.877304,122.260363,43.633756
抚顺,通化,2.7,move_in,123.92982,41.877304,125.94265,41.736397
抚顺,北京,2.19,move_in,123.92982,41.877304,116.395645,39.929986
抚顺,辽源,1.25,move_in,123.92982,41.877304,125.133686,42.923303
抚顺,白山,1.19,move_in,123.92982,41.877304,126.435798,41.945859
抚顺,长春,1.16,move_in,123.92982,41.877304,125.313642,43.898338
抚顺,天津,1.03,move_in,123.92982,41.877304,117.210813,39.14393
抚顺,吉林,1.03,move_in,123.92982,41.877304,126.564544,43.871988
抚顺,哈尔滨,0.85,move_in,123.92982,41.877304,126.657717,45.773225
抚顺,延边,0.69,move_in,123.92982,41.877304,129.485902,42.896414
抚顺,通辽,0.6,move_in,123.92982,41.877304,122.260363,43.633756
阿坝,重庆,5.16,move_out,102.228565,31.905763,106.530635,29.544606
阿坝,甘南,2,move_out,102.228565,31.905763,102.917442,34.992211
阿坝,陇南,0.67,move_out,102.228565,31.905763,104.934573,33.39448
阿坝,兰州,0.57,move_out,102.228565,31.905763,103.823305,36.064226
阿坝,果洛,0.52,move_out,102.228565,31.905763,100.223723,34.480485
阿坝,西安,0.27,move_out,102.228565,31.905763,108.953098,34.2778
阿坝,临夏,0.24,move_out,102.228565,31.905763,103.215249,35.598514
阿坝,遵义,0.19,move_out,102.228565,31.905763,106.93126,27.699961
阿坝,汉中,0.18,move_out,102.228565,31.905763,107.045478,33.081569
阿坝,西宁,0.15,move_out,102.228565,31.905763,101.767921,36.640739
阿坝,甘南,2.8,move_in,102.228565,31.905763,102.917442,34.992211
阿坝,重庆,1.93,move_in,102.228565,31.905763,106.530635,29.544606
阿坝,果洛,1.18,move_in,102.228565,31.905763,100.223723,34.480485
阿坝,陇南,0.99,move_in,102.228565,31.905763,104.934573,33.39448
阿坝,海西,0.51,move_in,102.228565,31.905763,97.342625,37.373799
阿坝,临夏,0.44,move_in,102.228565,31.905763,103.215249,35.598514
阿坝,西宁,0.31,move_in,102.228565,31.905763,101.767921,36.640739
阿坝,兰州,0.23,move_in,102.228565,31.905763,103.823305,36.064226
阿坝,海南州,0.22,move_in,102.228565,31.905763,100.624066,36.284364
阿坝,北京,0.14,move_in,102.228565,31.905763,116.395645,39.929986
宜宾,重庆,9.26,move_out,104.633019,28.769675,106.530635,29.544606
宜宾,昭通,8.54,move_out,104.633019,28.769675,103.725021,27.340633
宜宾,昆明,1.43,move_out,104.633019,28.769675,102.714601,25.049153
宜宾,遵义,0.92,move_out,104.633019,28.769675,106.93126,27.699961
宜宾,贵阳,0.63,move_out,104.633019,28.769675,106.709177,26.629907
宜宾,毕节,0.49,move_out,104.633019,28.769675,105.300492,27.302612
宜宾,中山,0.38,move_out,104.633019,28.769675,113.42206,22.545178
宜宾,西安,0.31,move_out,104.633019,28.769675,108.953098,34.2778
宜宾,曲靖,0.29,move_out,104.633019,28.769675,103.782539,25.520758
宜宾,广州,0.28,move_out,104.633019,28.769675,113.30765,23.120049
